month,key,id,entity,shipper_price,distance,pickup_date,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,number_of_addresses,median_duration_days
"August 1, 2025",shp1f71ae7935cf5e3a,6596347,Rental Deadlegs,1,577.05,"August 31, 2025, 3:00 PM",24.11,47.34,26.96,49.57,2,1
"August 1, 2025",shp5c2d053f6207dd3a,7400085,Rental Deadlegs,1,96.52,"August 16, 2025, 3:30 AM",26.42,50.09,26.96,49.57,2,1
"August 1, 2025",shp10210d97699cb62b,7630358,Maersk,"3,660","1,465.55","August 18, 2025, 2:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp1138057cab07cf63,1329979,Al Majdouie FF WR,"2,100",735.79,"August 6, 2025, 6:00 PM",21.33,39.19,21.33,39.19,3,3
"August 1, 2025",shp116d5a51e51d9d3e,5005935,Maersk,"3,660","1,465.55","August 13, 2025, 9:30 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp1ce71fe98e932586,6224094,Rental Deadlegs,1,492.36,"August 27, 2025, 11:30 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp1255f557c147339b,4860709,Maersk,"3,660","1,465.55","August 20, 2025, 9:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp12c574f1786508f,5874430,Demas United Trading Company,"1,800","1,359.12","August 25, 2025, 9:00 AM",21.42,39.22,26.39,50.15,2,2.5
"August 1, 2025",shp1324f24bfe181e4c,1467317,WANG KANG CERAMICS,"1,650","1,070.7","August 14, 2025, 7:30 PM",24,38.27,24.55,46.82,2,2
"August 1, 2025",shp1358daa7fb7bb0de,7166590,WANG KANG CERAMICS,"1,800","1,443.82","August 9, 2025, 2:00 PM",24,38.27,26.5,49.97,2,3
"August 1, 2025",shp15b7f20b6ee0f0ad,3995371,Rental Deadlegs,1,316.64,"August 9, 2025, 1:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp167ad11ee27f89ed,8969035,WANG KANG CERAMICS,"1,800","1,443.66","August 3, 2025, 2:30 PM",24,38.27,26.49,49.98,2,3
"August 1, 2025",shp1809a81bd69f3073,8932615,Rental Deadlegs,1,316.64,"August 9, 2025, 1:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp1844f76f53eb87e9,4310251,Maersk,"3,660","1,465.55","August 13, 2025, 9:30 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp18597f08790fd857,7846096,Al Majdouie FF WR,"2,100",735.79,"August 6, 2025, 6:00 PM",21.33,39.19,21.33,39.19,3,3
"August 1, 2025",shp19284a0be0fe6bd7,8124240,WANG KANG CERAMICS,"1,650","1,040.75","August 2, 2025, 3:00 PM",24,38.27,24.6,46.78,2,2
"August 1, 2025",shp214e72e58b891045,6911462,Maersk,"3,660","1,465.55","August 20, 2025, 9:00 AM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp23f9f9cbabd6faee,5071142,WANG KANG CERAMICS,"1,800","1,444.6","August 17, 2025, 10:30 AM",23.99,38.25,26.49,49.98,2,3
"August 1, 2025",shp253e4b03d79cd024,6417135,Maersk,"3,660","1,465.55","August 19, 2025, 3:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp263d2ca0c170766b,4536793,Al Majdouie FF WR,"2,100",735.79,"August 6, 2025, 6:00 PM",21.33,39.19,21.33,39.19,3,3
"August 1, 2025",shp28705da78ce80cab,5149080,WANG KANG CERAMICS,"1,500","1,052.99","August 18, 2025, 4:00 PM",24,38.27,24.77,46.8,2,2
"August 1, 2025",shp288c887e7e56f87b,3375146,Maersk,"3,660","1,465.55","August 21, 2025, 12:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp2a12ad95483eca91,2032148,Maersk,"3,660","1,465.55","August 20, 2025, 3:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp2a155837b30d67da,5116577,Rental Deadlegs,1,0,"August 8, 2025, 11:30 PM",21.91,49.32,26.96,49.57,2,2
"August 1, 2025",shp2a910c9f8b46eed2,5858709,Maersk,"4,100","1,457.87","August 3, 2025, 10:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp2af60770059b76fd,8635199,Maersk,"1,943",677.57,"August 22, 2025, 5:00 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shp2b749bcc48a4eb0f,1533877,Barha - Nawaz,"1,800","1,445.98","August 10, 2025, 2:00 PM",23.99,38.23,26.34,50.12,2,3
"August 1, 2025",shp2bec45f53ab196f6,9037921,Maersk,"4,100","1,465.55","August 6, 2025, 1:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp2c91eda84fd3b904,4190463,Rental Deadlegs,1,316.64,"August 9, 2025, 1:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp2dc9917a90ee9852,9321929,Maersk,"4,100","1,465.55","August 7, 2025, 1:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp3c24e4f045210b7f,6980688,Rental Deadlegs,1,492.36,"August 20, 2025, 9:00 AM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp2ecfbe7d2edd8f62,3595522,Rental Deadlegs,1,492.36,"August 13, 2025, 12:00 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp2facf8889eb0367d,5730046,Worldwide Logistics Services WLS,"3,200","1,418.45","August 13, 2025, 12:00 PM",27.03,49.64,21.26,39.19,2,3
"August 1, 2025",shp304a6d2af524043,7853367,Maersk,"3,660","1,465.55","August 30, 2025, 2:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp3168ca9131cbf4b5,3297826,Maersk,"1,943",677.57,"August 22, 2025, 5:00 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shp327a9a5c561fedb6,6558805,Rental Deadlegs,1,316.64,"August 9, 2025, 1:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp32c61b226042dc6d,9119093,Rental Deadlegs,1,492.36,"August 20, 2025, 9:00 AM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp58ad09a37436d688,3819727,Rental Deadlegs,1,492.36,"August 13, 2025, 12:00 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp3439ffa9798bae1e,5233727,Maersk,"4,100","1,465.55","August 6, 2025, 1:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp3595601c99098f53,8557169,WANG KANG CERAMICS,"1,800","1,436.61","August 3, 2025, 7:00 PM",24,38.27,26.5,49.97,2,3
"August 1, 2025",shp35ee828d97cd9ba3,3482606,Maersk,"3,660","1,465.55","August 13, 2025, 9:30 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp37492dd2eb8d9e25,4798952,Maersk,"3,660","1,465.55","August 14, 2025, 1:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp391c273f15a1640a,5642467,Rental Deadlegs,1,492.36,"August 20, 2025, 9:00 AM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp3abd92f79916c018,7466608,Rental Deadlegs,1,316.64,"August 9, 2025, 2:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp3b7442f0fddaf37a,8576213,Maersk,"1,943",677.57,"August 10, 2025, 9:00 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shp3e2a6c97893b6929,4072088,Maersk,"1,943",734.37,"August 12, 2025, 12:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp3eb06c86ad9d233,6636388,SAVOLA - Afia,"1,950",944.05,"August 26, 2025, 1:00 PM",21.43,39.23,24.59,46.75,2,2
"August 1, 2025",shp3fcf554edd0430d6,5676975,Maersk,"1,943",695.68,"August 3, 2025, 1:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp4009d2d31d8fb8ee,1476453,Maersk,"3,660","1,465.55","August 20, 2025, 9:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp42a112b5e218fce6,1529443,WANG KANG CERAMICS,"1,650","1,070.7","August 11, 2025, 11:00 AM",24,38.27,24.55,46.82,2,2
"August 1, 2025",shp4014492bba72bec4,8714127,Maersk,"3,660","1,465.55","August 21, 2025, 1:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp40c6737a4660b18,4152738,WANG KANG CERAMICS,"1,650","1,040.87","August 27, 2025, 12:00 PM",24,38.27,24.71,46.68,2,2
"August 1, 2025",shp41098bf82e26b7a6,5226016,Maersk,"3,660","1,465.55","August 30, 2025, 12:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp43413ed6a6fd62cf,9542816,Maersk,"3,660","1,465.55","August 20, 2025, 9:00 AM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp43504265d6871ce9,2246731,Al Bassami - Sugar,"1,650",948.25,"August 26, 2025, 3:00 PM",21.46,39.17,24.63,46.73,2,3
"August 1, 2025",shp446de312a2c8bfb7,1133370,Rental Deadlegs,1,96.52,"August 9, 2025, 9:00 AM",26.42,50.09,26.96,49.57,2,1
"August 1, 2025",shp4536f3ec8ad7aed7,4032113,WANG KANG CERAMICS,"1,650","1,052.99","August 10, 2025, 7:00 PM",24,38.27,24.77,46.8,2,2
"August 1, 2025",shp45fd89f1b32edea2,2744847,Maersk,"1,943",695.68,"August 3, 2025, 1:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp46b5813d6c395927,5895558,Rental Deadlegs,1,577.05,"August 31, 2025, 3:00 PM",24.11,47.34,26.96,49.57,2,1
"August 1, 2025",shp4964d3c518710ed3,2185244,Maersk,"1,943",677.57,"August 22, 2025, 12:00 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shp4a383c7c4a468908,5479772,Maersk,"3,660","1,465.55","August 16, 2025, 12:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp4a504772ebec156b,8057094,Rental Deadlegs,1,316.64,"August 16, 2025, 10:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp4a9fc05cb5c61fd,3883669,Barha - Nawaz,"2,000","1,474.84","August 20, 2025, 8:00 PM",22.77,39.07,26.24,49.98,2,3
"August 1, 2025",shp4b7f54d3e91f8a0,9457317,Maersk,"4,100","1,465.55","August 6, 2025, 1:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp4ce69dbc79733c4d,2701118,Fujian (Cash) - Nadeem,"1,800","1,431.48","August 18, 2025, 2:00 PM",23.98,38.29,26.43,50.05,2,2
"August 1, 2025",shp4db453eb87d0bdd4,3497569,WARAQ,"1,350",520.6,"August 30, 2025, 7:00 AM",26.25,49.97,24.38,47.26,2,1
"August 1, 2025",shp4e940bba0ea135dd,4325276,WANG KANG CERAMICS,"1,650","1,082.61","August 6, 2025, 3:00 PM",24,38.27,24.55,46.82,2,2
"August 1, 2025",shp4f97900694dc9224,8831317,Maersk,"1,943",677.57,"August 22, 2025, 12:00 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shp504a247fce9e3829,6379927,Maersk,"1,943",677.57,"August 22, 2025, 7:30 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shp5101743f0351af94,2102749,GES LOGISTICS,"4,700","1,562.45","August 11, 2025, 4:00 PM",26.51,50.08,16.89,42.54,2,3
"August 1, 2025",shp51d263d10391bc35,3936546,Rental Deadlegs,1,316.64,"August 16, 2025, 10:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp53802d0f0dcf6b6e,3036564,Maersk,"1,943",734.37,"August 12, 2025, 12:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp550d4b15f5d61c45,5422369,Worldwide Logistics Services WLS,"3,200","1,418.45","August 12, 2025, 12:00 PM",27.03,49.64,21.26,39.19,2,3
"August 1, 2025",shp5543d5d0b385f0a2,4597681,Rental Deadlegs,1,577.05,"August 31, 2025, 3:00 PM",24.11,47.34,26.96,49.57,2,1
"August 1, 2025",shp55f6ef3d4e132e86,9296968,Rental Deadlegs,1,316.64,"August 16, 2025, 10:00 AM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp56297ade6a7ecb59,7256411,Rental Deadlegs,1,96.52,"August 20, 2025, 12:00 PM",26.42,50.09,26.96,49.57,2,1
"August 1, 2025",shp5933268b56d41f93,9631879,Demas United Trading Company,"1,600",942.66,"August 25, 2025, 9:00 AM",21.42,39.22,24.71,46.68,2,2
"August 1, 2025",shp567458c673ccbb0e,1054118,Maersk,"3,660","1,465.55","August 13, 2025, 9:30 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp581000b665c08f7c,1447081,Rental Deadlegs,1,316.64,"August 9, 2025, 1:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp582ac1644a57181b,3184066,Maersk,"4,100","1,465.55","August 9, 2025, 11:00 AM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp58a931711059c7a2,7772898,Rental Deadlegs,1,96.52,"August 21, 2025, 10:00 AM",26.42,50.09,26.96,49.57,2,1
"August 1, 2025",shp5a2cea11be0d8c14,6755162,Barha - Nawaz,"2,000","1,474.84","August 18, 2025, 2:30 PM",22.77,39.07,26.24,49.98,2,3
"August 1, 2025",shp5a4a5a0dda16f562,2579189,WANG KANG CERAMICS,"1,800","1,444.39","August 5, 2025, 3:00 PM",24,38.27,26.5,49.96,2,3
"August 1, 2025",shp5bca64c9ca3a4c4,2029843,SAVOLA - Afia,"1,950",943.05,"August 20, 2025, 12:00 PM",21.43,39.23,24.59,46.75,2,2
"August 1, 2025",shp5bf51173f0acd488,8214691,Rental Deadlegs,1,492.36,"August 20, 2025, 9:00 AM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp5cba0d93f744baa5,1782048,Barha - Nawaz,"1,700","1,080.64","August 14, 2025, 2:00 PM",22.77,39.07,24.88,46.75,2,3
"August 1, 2025",shp5ec3ea75b55de6f7,6955352,Maersk,"3,660","1,465.55","August 20, 2025, 9:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp62130139233dd10a,2713801,Rental Deadlegs,1,96.52,"August 20, 2025, 7:00 AM",26.42,50.09,26.96,49.57,2,1
"August 1, 2025",shp63796ef6fa31df09,2236087,Maersk,"3,660","1,465.55","August 30, 2025, 12:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp63c98f46449ea334,6929892,SAVOLA - Afia,"2,300","1,336.73","August 14, 2025, 9:00 AM",21.43,39.23,26.38,50.05,2,3
"August 1, 2025",shp649d2cc0526bc6ab,3061588,Maersk,"1,943",677.57,"August 25, 2025, 12:00 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shp64bbc58f8119ca0a,9392029,Barha - Nawaz,"2,000","1,474.84","August 13, 2025, 6:30 PM",22.77,39.07,26.24,49.98,2,3
"August 1, 2025",shp65724748cd5d2bdb,1539886,Maersk,"4,100","1,457.87","August 1, 2025, 11:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp6644b0e1506dd20b,7454808,Maersk,"3,660","1,465.55","August 20, 2025, 9:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp6768d8e16291e81d,5901358,Demas United Trading Company,"5,000","2,814.69","August 14, 2025, 3:30 PM",21.33,39.19,21.33,39.19,3,5
"August 1, 2025",shp67adc14f00e6edd6,5935220,WANG KANG CERAMICS,"1,500","1,052.99","August 10, 2025, 7:00 PM",24,38.27,24.77,46.8,2,2
"August 1, 2025",shp6a1b30b78adcfac1,8495441,WANG KANG CERAMICS,"1,650","1,040.87","August 6, 2025, 3:00 PM",24,38.27,24.71,46.68,2,2
"August 1, 2025",shp6c57daa48ef28eed,6744630,Truck-On - Barha,"2,200","1,484.73","August 16, 2025, 12:00 PM",23.99,38.23,27.05,49.54,2,2
"August 1, 2025",shp6cf78fbd5be0574b,8989187,Demas United Trading Company,"1,800","1,359.12","August 25, 2025, 9:00 AM",21.42,39.22,26.39,50.15,2,2.5
"August 1, 2025",shp6d82a5e5a8812e2,3931281,Maersk,"1,943",734.37,"August 12, 2025, 12:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp6df284970e5ba0e9,5409828,WANG KANG CERAMICS,900,"1,443.66","August 9, 2025, 8:30 PM",24,38.27,26.49,49.98,2,3
"August 1, 2025",shp6e4617047fafcbc5,7996799,Rental Deadlegs,1,492.36,"August 13, 2025, 12:00 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp6faeb76b3d22d7b0,8438544,Barha - Nawaz,"2,200","1,491.4","August 16, 2025, 12:00 PM",23.99,38.23,26.96,49.56,2,4
"August 1, 2025",shp71302d3e0fd1b0c,7146425,Rental Deadlegs,1,316.64,"August 9, 2025, 2:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp7390776a4eabbbcc,9994273,Maersk,"3,660","1,465.55","August 20, 2025, 11:30 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp73e358ed841d9c3c,1111705,Maersk,"3,660","1,465.55","August 13, 2025, 9:30 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp7560d7645379035c,2130824,Truck-On - Barha,"2,200","1,484.73","August 16, 2025, 12:00 PM",23.99,38.23,27.05,49.54,2,2
"August 1, 2025",shp7602bdb4c5c61336,3925117,WANG KANG CERAMICS,"1,800","1,443.82","August 10, 2025, 7:00 PM",24,38.27,26.5,49.97,2,3
"August 1, 2025",shp76b329d94055ae11,6394274,Maersk,"3,660","1,465.55","August 19, 2025, 3:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp7a657a2827bf8b3d,3186173,WANG KANG CERAMICS,"1,800","1,436.61","August 3, 2025, 7:00 PM",24,38.27,26.5,49.97,2,3
"August 1, 2025",shp7ada132f801368a8,2274486,Maersk,"1,943",734.37,"August 12, 2025, 12:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp7add33290986ec82,3658239,Rental Deadlegs,1,316.64,"August 9, 2025, 1:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp7b46064964e6a4c9,8727748,WANG KANG CERAMICS,"1,800","1,436.58","August 11, 2025, 11:00 AM",24,38.27,26.42,50.09,2,3
"August 1, 2025",shp7be3e7d323de21d6,6944552,Rental Deadlegs,1,492.36,"August 7, 2025, 6:00 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp7d0ec3f17a883137,3561870,Maersk,"1,943",695.68,"August 3, 2025, 1:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp7dc305a097a77b4,7270266,Al Majdouie FF WR,"2,100",735.79,"August 6, 2025, 6:00 PM",21.33,39.19,21.33,39.19,3,3
"August 1, 2025",shp7e3777b7eadca3f9,5064156,Mansour Al Mousaad,"5,800","2,838.62","August 21, 2025, 12:00 PM",21.33,39.19,21.28,39.19,3,5
"August 1, 2025",shp7ef38a5f502a0dac,9982274,Maersk,"3,660","1,465.55","August 18, 2025, 3:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp7f36972cfdc4b9ee,6629294,AJAZ ARABIA,"2,200","1,415.59","August 12, 2025, 11:30 PM",21.26,39.2,26.25,49.89,3,4
"August 1, 2025",shp80133fa22fc4ed00,8196745,Maersk,"3,660","1,465.55","August 30, 2025, 11:00 AM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp826e431f6b6feeb2,4196585,Maersk,"1,943",677.57,"August 25, 2025, 12:00 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shp844003f11c9aee32,7864722,Maersk,"3,660","1,465.55","August 18, 2025, 3:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp84c243da7636464c,1843124,Rental Deadlegs,1,316.64,"August 9, 2025, 1:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp867643821a73cf43,6948288,Barha - Nawaz,"1,700","1,080.64","August 13, 2025, 6:30 PM",22.77,39.07,24.88,46.75,2,3
"August 1, 2025",shp86822bca8819f99e,3299900,Maersk,"4,100","1,465.55","August 6, 2025, 1:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp8712f9dabec4c762,7904452,SAVOLA - Afia,"2,300","1,342.24","August 14, 2025, 9:00 AM",21.43,39.23,26.42,50.09,2,3
"August 1, 2025",shp88cce824c300bb05,6832937,WANG KANG CERAMICS,"1,650","1,040.75","August 2, 2025, 8:00 PM",24,38.27,24.6,46.78,2,2
"August 1, 2025",shp8a40dec48fdcba79,6508873,Barha - Nawaz,"2,200","1,491.4","August 16, 2025, 12:00 PM",23.99,38.23,26.96,49.56,2,4
"August 1, 2025",shp8bf06c0fb73f0820,8905987,Maersk,"1,943",734.37,"August 12, 2025, 12:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp8c51be4ee93be897,6810852,Rental Deadlegs,1,316.64,"August 16, 2025, 10:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp8cef2dff8c0a478d,8832720,Rental Deadlegs,1,492.36,"August 27, 2025, 11:30 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shp8fe10f9807d68bed,6358520,Maersk,"1,943",734.37,"August 11, 2025, 12:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp900f2649b00b4ba8,1676837,Rental Deadlegs,1,96.52,"August 7, 2025, 12:00 PM",26.42,50.09,26.96,49.57,2,1
"August 1, 2025",shp904909bfceb396cf,7158412,Maersk,"4,100","1,465.55","August 9, 2025, 11:00 AM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp90b314265e428659,8728929,Rental Deadlegs,1,316.64,"August 16, 2025, 10:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp91ae1aeb9ea3075b,9456065,Maersk,"3,660","1,465.55","August 21, 2025, 10:00 AM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp92134ee1d6a7918f,8581647,Maersk,"1,943",695.68,"August 3, 2025, 1:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shp9309c6f180cf971d,6946738,Maersk,"4,100","1,465.55","August 9, 2025, 11:00 AM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp934a187c91cacd69,5252293,WANG KANG CERAMICS,"1,650","1,052.99","August 3, 2025, 7:00 PM",24,38.27,24.77,46.8,2,2
"August 1, 2025",shp9508e21a32682a36,1679279,Rental Deadlegs,1,96.52,"August 9, 2025, 10:00 AM",26.42,50.09,26.96,49.57,2,1
"August 1, 2025",shp964ef3209aca10b3,4313131,Maersk,"3,660","1,465.55","August 17, 2025, 2:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shp96541bc35cfaf97e,6927921,Worldwide Logistics Services WLS,"3,200","1,418.45","August 12, 2025, 12:00 PM",27.03,49.64,21.26,39.19,2,3
"August 1, 2025",shp97ca8fe5664f7971,5200138,Al Bassami - Sugar,"1,650",948.25,"August 26, 2025, 3:00 PM",21.46,39.17,24.63,46.73,2,3
"August 1, 2025",shp97cc488b837ca5a5,6139585,AJAZ ARABIA,"2,200","1,415.59","August 11, 2025, 11:30 PM",21.26,39.2,26.25,49.89,3,4
"August 1, 2025",shp97e996eadd3cf6a1,1561342,WANG KANG CERAMICS,"1,800","1,443.82","August 17, 2025, 7:00 PM",24,38.27,26.5,49.97,2,3
"August 1, 2025",shp9932f5c03a2f0161,1777416,Worldwide Logistics Services WLS,"3,200","1,418.45","August 13, 2025, 12:00 PM",27.03,49.64,21.26,39.19,2,3
"August 1, 2025",shp9a877d103832904,1489685,Al Majdouie FF WR,"2,100",735.79,"August 6, 2025, 6:00 PM",21.33,39.19,21.33,39.19,3,3
"August 1, 2025",shp9b762901bae479b9,6974611,Rental Deadlegs,1,316.64,"August 16, 2025, 10:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shp9d4ee97f7c16d3d1,3390189,Fujian (Cash) - Nadeem,"1,550","1,080.85","August 18, 2025, 9:00 AM",23.98,38.29,24.72,46.16,2,2
"August 1, 2025",shpa055be988f8ae8a6,7666202,SAVOLA - Afia,"1,950",940.26,"August 25, 2025, 9:00 AM",21.43,39.23,24.72,46.69,2,2
"August 1, 2025",shpa1cb551af608744c,6341292,Maersk,"1,943",677.57,"August 10, 2025, 9:00 PM",21.42,39.19,21.28,39.19,3,2
"August 1, 2025",shpa208fa5af744c99a,9769838,Rental Deadlegs,1,577.05,"August 31, 2025, 3:00 PM",24.11,47.34,26.96,49.57,2,1
"August 1, 2025",shpa35c2188e3917289,3451580,Rental Deadlegs,1,577.05,"August 31, 2025, 3:00 PM",24.11,47.34,26.96,49.57,2,1
"August 1, 2025",shpa4e5545268fac19d,6432886,Rental Deadlegs,1,492.36,"August 9, 2025, 12:00 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shpa546fef37f6bd48,9255164,Rental Deadlegs,1,316.64,"August 16, 2025, 10:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shpa66fab1d6dec1ee7,5280558,Maersk,"4,100","1,465.55","August 3, 2025, 1:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shpa7bae06a7f462a1d,9597944,Rental Deadlegs,1,492.36,"August 13, 2025, 12:00 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shpa90e0688745f38e6,7535283,WARAQ,"1,350",520.6,"August 30, 2025, 7:00 AM",26.25,49.97,24.38,47.26,2,1
"August 1, 2025",shpacb9ed1fb04eac32,4692198,WARAQ,"1,350",520.6,"August 30, 2025, 7:00 AM",26.25,49.97,24.38,47.26,2,1
"August 1, 2025",shpaaa886bdfaba4cc0,2569890,Demas United Trading Company,"1,600",942.66,"August 25, 2025, 9:00 AM",21.42,39.22,24.71,46.68,2,2
"August 1, 2025",shpab71789053b6ffb0,5670457,Rental Deadlegs,1,316.64,"August 16, 2025, 10:00 PM",21.49,39.19,24.01,38.25,2,1
"August 1, 2025",shpabab63d2d7e3b97c,9444089,Maersk,"3,660","1,465.55","August 20, 2025, 9:00 PM",26.89,49.49,21.28,39.19,3,3
"August 1, 2025",shpace99ad13ec00be8,1441803,Demas United Trading Company,"1,800","1,359.12","August 25, 2025, 9:00 AM",21.42,39.22,26.39,50.15,2,2.5
"August 1, 2025",shpacea36470bb8e302,2349991,Rental Deadlegs,1,492.36,"August 13, 2025, 12:00 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shpad2b7ee90962d0f1,1663534,Rental Deadlegs,1,720.52,"August 14, 2025, 2:00 PM",16.91,42.6,21.49,39.19,2,1
"August 1, 2025",shpae07ad5e4da566b3,7741426,Barha - Nawaz,"2,200","1,491.4","August 16, 2025, 12:00 PM",23.99,38.23,26.96,49.56,2,4
"August 1, 2025",shpae89835d10a44a4c,3777172,WANG KANG CERAMICS,"1,800","1,370.79","August 6, 2025, 3:00 PM",24,38.27,25.33,49.66,2,3
"August 1, 2025",shpaeb5d6163172381d,9794351,Rental Deadlegs,1,492.36,"August 29, 2025, 10:30 AM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shpafcdb042866831e7,2706987,Maersk,"1,943",695.68,"August 3, 2025, 1:00 PM",21.26,39.2,21.28,39.19,3,2
"August 1, 2025",shpb15e8161599f73f2,7751433,WANG KANG CERAMICS,"1,800","1,360.77","August 26, 2025, 3:00 PM",24,38.27,25.45,49.58,2,3
"August 1, 2025",shpb2baa48058c58504,9415671,Rental Deadlegs,1,492.36,"August 16, 2025, 5:00 PM",25,46.56,26.96,49.57,2,1
"August 1, 2025",shpb329b03d143484c9,9771647,WANG KANG CERAMICS,"1,800","1,436.61","August 18, 2025, 4:00 PM",24,38.27,26.5,49.97,2,3
